Date,Radio Flux 10.7cm,Sunspot Number,Sunspot Area (10^6 Hemis.),New Regions,Stanford Mean Solar Field (GOES15),Stanford Background X-Ray Flux,Flares: C,Flares: M,Flares: X,Flares: S,Flares: 1,Flares: 2,Flares: 3
2011-06-21,95,57,210,0,-999,B2.1,1,0,0,2,0,0,0
2011-06-22,93,44,160,0,-999,B1.5,0,0,0,0,0,0,0
2011-06-23,96,47,210,1,-999,B1.7,0,0,0,1,0,0,0
2011-06-24,96,62,280,0,-999,B1.6,0,0,0,0,0,0,0
2011-06-25,94,47,105,0,-999,B1.7,0,0,0,0,0,0,0
2011-06-26,90,26,40,0,-999,B1.6,0,0,0,0,0,0,0
2011-06-27,89,30,15,0,-999,B1.6,0,0,0,2,0,0,0
2011-06-28,87,37,40,2,-999,B1.5,0,0,0,0,0,0,0
2011-06-29,87,45,140,0,-999,B1.3,0,0,0,4,0,0,0
2011-06-30,89,34,110,0,-999,B1.0,0,0,0,0,0,0,0
2011-07-01,88,51,120,1,-999,B1.1,0,0,0,11,0,0,0
2011-07-02,86,54,110,0,-999,A9.1,0,0,0,1,0,0,0
2011-07-03,86,42,120,0,-999,B1.1,1,0,0,10,0,0,0
2011-07-04,85,44,165,0,-999,B1.0,0,0,0,0,0,0,0
2011-07-05,85,30,130,0,-999,B1.0,0,0,0,0,0,0,0
2011-07-06,85,36,150,0,-999,A9.9,0,0,0,0,0,0,0
2011-07-07,86,42,150,1,-999,B1.1,1,0,0,8,0,0,0
2011-07-08,86,65,110,3,-999,B1.1,4,0,0,5,2,0,0
2011-07-09,86,55,70,1,-999,B1.1,0,0,0,0,0,0,0
2011-07-10,91,67,90,1,-999,B1.7,0,0,0,1,0,0,0
2011-07-11,90,72,290,1,-999,B1.9,1,0,0,0,1,0,0
2011-07-12,92,62,300,0,-999,B2.1,1,0,0,2,0,0,0
2011-07-13,95,90,400,2,-999,B1.8,0,0,0,0,0,0,0
2011-07-14,94,79,265,2,-999,B1.6,0,0,0,6,0,0,0
2011-07-15,94,90,260,1,-999,B1.5,0,0,0,0,0,0,0
2011-07-16,94,75,230,0,-999,B1.5,0,0,0,1,0,0,0
2011-07-17,104,101,280,1,-999,B2.1,0,0,0,26,0,0,0
2011-07-18,102,127,400,2,-999,B2.4,1,0,0,3,0,0,0
2011-07-19,100,96,660,0,-999,B2.2,0,0,0,1,0,0,0
2011-07-20,100,79,310,0,-999,B2.1,0,0,0,2,0,0,0
2011-07-21,96,56,290,0,-999,B1.8,0,0,0,1,0,0,0
2011-07-22,92,54,180,0,-999,B1.6,0,0,0,0,0,0,0
2011-07-23,88,41,160,0,-999,B1.5,0,0,0,0,0,0,0
2011-07-24,86,46,40,1,-999,B1.4,0,0,0,0,0,0,0
2011-07-25,87,38,35,0,-999,B1.7,0,0,0,4,0,0,0
2011-07-26,94,30,320,1,-999,B2.7,2,0,0,7,0,0,0
2011-07-27,99,54,380,1,-999,B4.8,9,1,0,12,1,0,0
2011-07-28,107,84,770,2,-999,B5.4,13,0,0,16,1,0,0
2011-07-29,112,88,930,0,-999,B5.0,13,0,0,19,1,0,0
2011-07-30,113,101,1170,1,-999,B3.0,1,1,0,5,0,0,0
2011-07-31,119,128,1130,0,-999,B3.6,9,0,0,12,1,0,0
2011-08-01,125,130,1120,0,-999,B4.7,8,0,0,19,3,0,0
2011-08-02,122,98,1255,0,-999,B4.1,5,1,0,29,1,0,0
2011-08-03,120,66,1100,0,-999,B4.5,6,3,0,20,1,1,0
2011-08-04,116,81,1380,1,-999,B4.3,13,1,0,31,0,1,0
2011-08-05,109,94,1040,1,-999,B3.2,6,0,0,9,0,0,0
2011-08-06,110,85,660,1,-999,B3.9,5,0,0,12,0,0,0
2011-08-07,105,89,670,0,-999,B4.3,7,0,0,16,0,0,0
2011-08-08,102,80,510,0,-999,B3.1,4,1,0,7,1,0,0
2011-08-09,98,54,420,0,-999,B4.3,5,1,1,11,1,1,0
2011-08-10,90,43,250,0,-999,B3.0,5,0,0,5,0,0,0
2011-08-11,84,36,50,2,-999,B2.4,2,0,0,0,0,0,0
2011-08-12,83,25,20,0,-999,A9.0,0,0,0,0,0,0,0
2011-08-13,83,35,25,0,-999,A8.2,0,0,0,0,0,0,0
2011-08-14,88,0,0,0,-999,B2.2,0,0,0,0,0,0,0
2011-08-15,90,13,120,1,-999,B2.6,3,0,0,0,0,0,0
2011-08-16,93,26,250,1,-999,B2.0,0,0,0,0,0,0,0
2011-08-17,98,44,310,1,-999,B2.3,4,0,0,6,0,0,0
2011-08-18,98,53,360,0,-999,B1.9,3,0,0,7,0,0,0
2011-08-19,98,46,280,0,-999,B1.6,0,0,0,0,0,0,0
2011-08-20,101,59,340,1,-999,B2.3,1,0,0,4,0,0,0
2011-08-21,101,66,390,1,-999,B2.0,2,0,0,8,0,0,0
2011-08-22,108,82,380,0,-999,B2.5,1,0,0,0,0,0,0
2011-08-23,104,81,370,1,-999,B2.4,0,0,0,2,0,0,0
2011-08-24,104,79,790,1,-999,B2.5,1,0,0,8,0,0,0
2011-08-25,104,97,340,3,-999,B2.9,0,0,0,4,0,0,0
2011-08-26,105,76,330,1,-999,B2.7,2,0,0,5,0,0,0
2011-08-27,104,63,310,0,-999,B2.5,0,0,0,0,0,0,0
2011-08-28,101,73,200,1,-999,B2.2,0,0,0,5,0,0,0
2011-08-29,101,66,195,0,-999,B2.9,4,0,0,1,0,0,0
2011-08-30,101,89,230,3,-999,B2.4,5,0,0,3,1,0,0
2011-08-31,109,121,450,1,-999,B2.6,1,0,0,8,0,0,0
2011-09-01,112,119,590,0,-999,B2.9,2,0,0,5,0,0,0
2011-09-02,115,103,650,0,-999,B3.3,1,0,0,12,0,0,0
2011-09-03,119,139,580,2,-999,B4.9,8,0,0,18,0,0,0
2011-09-04,119,114,540,0,-999,B6.3,6,1,0,4,0,0,0
2011-09-05,119,102,440,1,-999,C1.6,1,2,0,2,0,0,0
2011-09-06,112,93,560,1,-999,B5.7,0,1,1,1,1,1,0
2011-09-07,113,60,620,0,-999,B3.8,2,0,1,0,1,0,1
2011-09-08,110,47,630,0,-999,B3.6,3,1,0,4,1,0,0
2011-09-09,112,65,680,1,-999,B4.2,3,2,0,7,2,0,0
2011-09-10,116,77,780,1,-999,B4.7,1,1,0,2,0,0,0
2011-09-11,121,94,750,1,-999,B4.8,4,0,0,3,0,0,0
2011-09-12,124,97,490,3,-999,B6.0,4,0,0,0,0,0,0
2011-09-13,129,118,660,1,-999,B5.3,3,0,0,3,0,0,0
2011-09-14,143,144,890,2,-999,B5.6,8,0,0,13,1,0,0
2011-09-15,141,167,810,0,-999,B6.0,11,0,0,8,0,0,0
2011-09-16,143,173,990,1,-999,B8.0,14,0,0,19,3,0,0
2011-09-17,145,138,910,0,-999,B8.2,2,0,0,2,0,0,0
2011-09-18,150,144,1000,2,-999,B9.2,6,0,0,6,0,0,0
2011-09-19,141,128,730,0,-999,B8.0,4,0,0,7,0,0,0
2011-09-20,144,101,600,0,-999,B7.1,11,0,0,9,1,0,0
2011-09-21,144,108,670,0,-999,C1.0,9,1,0,17,0,1,0
2011-09-22,151,86,970,2,-999,C1.4,5,1,1,8,2,1,0
2011-09-23,158,90,1520,0,-999,C1.3,9,3,0,24,2,0,0
2011-09-24,190,88,1930,2,-999,C1.6,4,8,1,15,1,1,0
2011-09-25,169,108,1400,1,-999,C2.7,4,6,0,35,2,2,0
2011-09-26,148,103,1170,1,-999,C1.4,9,2,0,20,1,1,0
2011-09-27,139,82,1110,0,-999,B5.2,8,0,0,10,0,0,0
2011-09-28,133,116,1240,1,-999,B3.8,3,1,0,4,2,0,0
2011-09-29,137,99,920,0,-999,B4.0,3,0,0,7,0,0,0
2011-09-30,138,89,970,0,-999,B4.0,4,1,0,7,1,0,0
2011-10-01,137,86,950,1,-999,B5.6,3,1,0,6,1,0,0
2011-10-02,131,92,760,1,-999,B4.9,6,2,0,11,3,0,0
2011-10-03,129,85,785,1,-999,B3.9,2,0,0,3,0,1,0
2011-10-04,130,126,1015,2,-999,B4.3,1,0,0,1,0,0,0
2011-10-05,127,100,850,1,-999,B5.6,5,0,0,4,0,0,0
2011-10-06,124,99,880,0,-999,B4.4,3,0,0,6,0,0,0
2011-10-07,122,88,790,0,-999,B3.9,4,0,0,3,1,0,0
2011-10-08,118,61,450,0,-999,B3.3,1,0,0,0,0,0,0
2011-10-09,121,71,600,1,-999,B3.0,1,0,0,0,0,0,0
2011-10-10,126,87,650,1,-999,B3.0,4,0,0,2,0,0,0
2011-10-11,130,113,840,2,-999,B3.3,1,0,0,6,0,0,0
2011-10-12,134,149,1040,2,-999,B4.0,11,0,0,9,0,0,0
2011-10-13,138,147,1200,1,-999,B4.1,8,0,0,7,1,0,0
2011-10-14,136,157,1250,0,-999,B3.9,7,0,0,7,0,0,0
2011-10-15,138,166,1290,2,-999,B4.5,10,0,0,5,0,0,0
2011-10-16,151,158,1240,0,-999,B8.6,11,0,0,10,0,0,0
2011-10-17,153,165,1170,2,-999,B9.8,4,0,0,3,0,0,0
2011-10-18,147,144,940,0,-999,B8.6,1,0,0,0,0,0,0
2011-10-19,147,140,1270,1,-999,B7.8,6,0,0,9,0,0,0
2011-10-20,159,161,1330,3,-999,B8.6,2,1,0,2,0,0,0
2011-10-21,168,184,1370,1,-999,B9.9,3,1,0,2,0,0,0
2011-10-22,164,164,1010,1,-999,B9.3,3,1,0,7,0,0,0
2011-10-23,156,102,680,1,-999,B7.6,3,0,0,2,0,0,0
2011-10-24,145,125,1110,1,-999,B5.4,0,0,0,0,0,0,0
2011-10-25,139,121,860,0,-999,B4.8,1,0,0,1,0,0,0
2011-10-26,132,91,660,0,-999,B4.3,1,0,0,0,0,0,0
2011-10-27,132,85,700,1,-999,B3.4,1,0,0,0,0,0,0
2011-10-28,134,91,620,0,-999,B5.0,3,0,0,2,0,0,0
2011-10-29,123,73,530,0,-999,B4.3,5,0,0,1,0,0,0
2011-10-30,127,80,500,1,-999,B5.0,8,0,0,2,0,0,0
2011-10-31,138,112,620,3,-999,B8.8,4,2,0,0,0,0,0
2011-11-01,139,129,870,2,-999,B9.2,6,0,0,0,0,0,0
2011-11-02,154,109,1120,0,-999,C1.0,7,1,0,8,0,0,0
2011-11-03,160,149,1985,0,-999,B8.9,13,2,1,10,1,1,0
2011-11-04,164,88,1860,0,-999,B8.8,6,1,0,4,0,0,0
2011-11-05,172,123,1820,3,-999,B8.1,4,3,0,1,2,0,0
2011-11-06,177,132,1890,1,-999,B8.4,9,2,0,8,0,0,0
2011-11-07,182,154,2100,1,-999,B7.6,4,0,0,2,0,0,0
2011-11-08,181,148,1520,0,-999,B6.7,3,0,0,2,0,0,0
2011-11-09,180,208,2102,1,-999,B6.5,1,1,0,1,0,0,0
2011-11-10,179,152,1910,0,-999,B6.9,3,0,0,3,1,0,0
2011-11-11,174,127,1240,0,-999,B7.7,4,0,0,3,0,0,0
2011-11-12,169,155,1560,1,-999,B7.2,5,0,0,4,0,0,0
2011-11-13,155,142,1230,1,-999,B6.8,8,0,0,3,0,0,0
2011-11-14,161,176,900,4,-999,B8.4,4,0,0,12,0,0,0
2011-11-15,148,137,840,0,-999,C1.0,6,3,0,5,1,0,0
2011-11-16,142,126,1020,1,-999,B9.5,11,0,0,3,1,0,0
2011-11-17,148,122,760,2,-999,B7.6,9,0,0,6,0,0,0
2011-11-18,144,137,700,1,-999,B6.9,5,0,0,9,0,0,0
2011-11-19,140,149,690,1,-999,B6.5,8,0,0,4,0,0,0
2011-11-20,140,101,620,1,-999,B6.0,11,0,0,4,2,0,0
2011-11-21,141,101,780,0,-999,B5.1,3,0,0,4,0,0,0
2011-11-22,142,132,730,1,-999,B4.8,8,0,0,12,0,0,0
2011-11-23,140,123,670,0,-999,B4.4,4,0,0,6,0,0,0
2011-11-24,137,139,750,1,-999,B3.9,3,0,0,1,0,0,0
2011-11-25,135,171,700,2,-999,B4.5,3,0,0,5,1,0,0
2011-11-26,133,133,650,0,-999,B3.9,5,0,0,2,0,0,0
2011-11-27,135,123,630,1,-999,B4.0,2,0,0,9,0,0,0
2011-11-28,138,90,350,0,-999,B5.3,7,0,0,5,1,0,0
2011-11-29,141,106,510,2,-999,B5.1,4,0,0,4,0,0,0
2011-11-30,144,111,620,0,-999,B5.1,5,0,0,4,0,0,0
2011-12-01,155,89,540,0,-999,B5.7,2,0,0,2,0,0,0
2011-12-02,157,106,630,1,-999,B5.8,3,0,0,0,0,0,0
2011-12-03,160,138,870,1,-999,B6.0,2,0,0,3,0,0,0
2011-12-04,164,154,960,1,-999,B5.4,3,0,0,1,0,0,0
2011-12-05,158,185,1175,2,-999,B5.2,8,0,0,7,0,0,0
2011-12-06,151,143,630,0,-999,B4.7,0,0,0,0,0,0,0
2011-12-07,149,122,750,3,-999,B4.5,3,0,0,3,0,0,0
2011-12-08,145,142,720,3,-999,B4.4,2,0,0,1,0,0,0
2011-12-09,144,116,880,0,-999,B3.8,1,0,0,3,0,0,0
2011-12-10,140,90,620,0,-999,B4.2,3,0,0,1,0,0,0
2011-12-11,134,103,730,0,-999,B4.7,0,0,0,2,0,0,0
2011-12-12,132,70,530,0,-999,B5.0,2,0,0,4,0,0,0
2011-12-13,133,77,280,1,-999,B5.1,5,0,0,1,0,0,0
2011-12-14,132,65,280,1,-999,B8.3,13,0,0,3,0,0,0
2011-12-15,124,44,280,0,-999,B3.2,1,0,0,0,0,0,0
2011-12-16,121,60,250,1,-999,B2.5,0,0,0,0,0,0,0
2011-12-17,120,95,250,2,-999,B2.3,3,0,0,1,0,0,0
2011-12-18,128,103,270,2,-999,B3.2,2,0,0,3,0,0,0
2011-12-19,128,133,400,1,-999,B3.6,0,0,0,0,0,0,0
2011-12-20,137,139,510,1,-999,B5.1,6,0,0,9,0,0,0
2011-12-21,145,93,530,0,-999,B7.8,16,0,0,19,0,0,0
2011-12-22,146,105,990,0,-999,B7.0,2,0,0,6,0,0,0
2011-12-23,138,123,1040,2,-999,B4.7,4,0,0,1,0,0,0
2011-12-24,143,101,840,0,-999,B5.7,4,0,0,2,0,0,0
2011-12-25,144,66,590,1,-999,B5.8,5,1,0,5,1,0,0
2011-12-26,146,110,800,0,-999,B6.5,2,2,0,10,1,0,0
2011-12-27,140,126,1030,1,-999,B5.5,8,0,0,9,1,0,0
2011-12-28,145,122,1135,2,-999,B5.7,13,0,0,6,1,0,0
2011-12-29,147,105,1025,0,-999,B6.5,15,2,0,13,1,0,0
2011-12-30,141,104,1180,0,-999,B5.6,12,1,0,6,0,0,0
2011-12-31,133,68,790,0,-999,B3.8,1,2,0,3,1,0,0
2012-01-01,130,61,810,0,-999,B4.4,2,0,0,2,0,0,0
2012-01-02,135,83,570,1,-999,B4.1,3,0,0,2,0,0,0
2012-01-03,135,95,650,1,-999,B4.1,0,0,0,2,0,0,0
2012-01-04,136,101,960,0,-999,B3.9,2,0,0,1,0,0,0
2012-01-05,141,99,890,1,-999,B4.3,2,0,0,1,0,0,0
2012-01-06,136,118,1000,1,-999,B4.8,4,0,0,5,0,0,0
2012-01-07,141,110,1000,0,-999,B6.1,2,0,0,2,0,0,0
2012-01-08,136,90,900,1,-999,B6.1,7,0,0,4,0,0,0
2012-01-09,142,90,1180,0,-999,B4.8,4,0,0,8,0,0,0
2012-01-10,129,63,980,0,-999,B4.0,2,0,0,2,0,0,0
2012-01-11,120,64,920,0,-999,B5.4,5,0,0,2,1,0,0
2012-01-12,117,57,380,1,-999,B5.1,3,0,0,1,0,0,0
2012-01-13,124,81,285,2,-999,B4.9,1,0,0,2,0,0,0
2012-01-14,132,145,510,4,-999,B5.9,5,1,0,1,0,0,0
2012-01-15,134,141,665,1,-999,B6.2,5,0,0,1,0,0,0
2012-01-16,140,120,1070,2,-999,C1.0,5,0,0,4,0,0,0
2012-01-17,139,152,1270,1,-999,B5.2,3,1,0,3,1,0,0
2012-01-18,148,122,1130,1,-999,B5.7,3,1,0,1,1,0,0
2012-01-19,157,117,1140,0,-999,B5.9,2,1,0,4,0,1,0
2012-01-20,141,88,780,0,-999,B6.0,2,0,0,0,0,0,0
2012-01-21,142,102,930,2,-999,B4.9,2,0,0,2,0,0,0
2012-01-22,141,103,790,0,-999,B5.5,4,0,0,10,1,0,0
2012-01-23,144,108,740,0,-999,B6.0,1,1,0,7,3,1,0
2012-01-24,136,105,880,0,-999,B5.8,3,0,0,5,0,0,0
2012-01-25,126,68,350,0,-999,B4.9,0,0,0,1,0,0,0
2012-01-26,128,55,510,1,-999,B7.3,7,0,0,1,0,0,0
2012-01-27,142,39,290,0,-999,B5.2,5,0,1,1,1,0,0
2012-01-28,115,34,210,1,-999,B5.9,1,0,0,0,0,0,0
2012-01-29,110,74,290,2,-999,B2.7,0,0,0,0,0,0,0
2012-01-30,114,76,330,0,-999,B2.1,1,0,0,0,0,0,0
2012-01-31,117,71,340,0,-999,B2.5,0,0,0,0,0,0,0
2012-02-01,118,85,420,0,-999,B2.2,1,0,0,0,0,0,0
2012-02-02,118,85,420,0,-999,B2.6,0,0,0,0,0,0,0
2012-02-03,111,39,280,0,-999,B2.1,0,0,0,0,0,0,0
2012-02-04,107,43,270,1,-999,B1.8,0,0,0,0,0,0,0
2012-02-05,103,37,170,0,-999,B1.5,0,0,0,0,0,0,0
2012-02-06,112,27,210,0,-999,B2.2,1,1,0,4,0,0,0
2012-02-07,107,24,210,0,-999,B2.5,5,0,0,2,1,0,0
2012-02-08,97,28,90,1,-999,B3.1,1,0,0,3,0,0,0
2012-02-09,99,33,150,1,-999,B2.7,1,0,0,0,0,0,0
2012-02-10,111,51,120,1,-999,B2.7,2,0,0,4,0,0,0
2012-02-11,112,62,430,0,-999,B3.0,8,0,0,0,0,0,0
2012-02-12,110,80,550,3,-999,B2.4,3,0,0,1,0,0,0
2012-02-13,108,59,450,0,-999,B2.0,0,0,0,0,0,0,0
2012-02-14,107,64,420,0,-999,B1.7,0,0,0,0,0,0,0
2012-02-15,105,40,310,0,-999,B1.6,0,0,0,0,0,0,0
2012-02-16,103,41,300,0,-999,B1.6,0,0,0,0,0,0,0
2012-02-17,104,53,250,0,-999,B1.7,0,0,0,0,0,0,0
2012-02-18,104,63,260,1,-999,B1.8,0,0,0,0,0,0,0
2012-02-19,105,69,180,1,-999,B2.0,1,0,0,1,0,0,0
2012-02-20,111,72,370,0,-999,B2.4,3,0,0,4,0,0,0
2012-02-21,103,61,390,0,-999,B2.1,1,0,0,0,0,0,0
2012-02-22,104,31,270,0,-999,B1.8,0,0,0,0,0,0,0
2012-02-23,103,52,280,1,-999,B2.2,0,0,0,0,0,0,0
2012-02-24,109,47,300,1,-999,B2.7,0,0,0,0,0,0,0
2012-02-25,108,47,310,0,-999,B2.5,0,0,0,0,0,0,0
2012-02-26,107,58,290,2,-999,B2.3,2,0,0,1,0,0,0
2012-02-27,106,45,130,0,-999,B2.0,0,0,0,1,0,0,0
2012-02-28,103,35,130,0,-999,B1.6,0,0,0,0,0,0,0
2012-02-29,102,22,130,0,-999,B1.5,0,0,0,3,0,0,0
2012-03-01,103,24,110,1,-999,B1.7,1,0,0,0,1,0,0
2012-03-02,108,24,100,0,-999,B3.0,0,1,0,1,0,0,0
2012-03-03,116,52,430,2,-999,B2.6,6,0,0,3,0,0,0
2012-03-04,120,70,870,1,-999,B4.5,4,1,0,14,1,0,0
2012-03-05,132,105,1240,1,-999,C1.0,15,3,1,21,2,1,0
2012-03-06,138,109,1540,0,-999,B7.7,12,7,0,10,3,0,0
2012-03-07,136,102,1800,0,-999,C1.1,1,0,2,11,0,0,1
2012-03-08,140,86,1330,0,-999,B6.5,6,0,0,4,0,0,0
2012-03-09,146,96,1240,1,-999,B8.8,10,1,0,1,0,0,0
2012-03-10,149,89,1120,0,-999,B7.0,9,1,0,4,0,0,0
2012-03-11,131,103,1260,2,-999,B5.6,4,0,0,1,0,0,0
2012-03-12,115,89,650,0,-999,B4.7,4,0,0,2,0,0,0
2012-03-13,141,80,650,0,-999,B4.4,2,1,0,1,1,0,0
2012-03-14,119,75,530,0,-999,B7.6,0,1,0,3,1,0,0
2012-03-15,111,85,370,1,-999,B4.7,2,1,0,2,1,0,0
2012-03-16,99,104,330,1,-999,B2.4,3,0,0,5,0,0,0
2012-03-17,102,89,210,1,-999,B2.0,1,1,0,1,0,0,0
2012-03-18,102,54,260,0,-999,B2.4,1,0,0,2,0,0,0
2012-03-19,102,58,320,0,-999,B1.8,2,0,0,6,0,0,0
2012-03-20,100,74,400,2,-999,B2.0,1,0,0,1,0,0,0
2012-03-21,100,62,240,1,-999,B2.3,3,0,0,2,0,0,0
2012-03-22,102,86,180,3,-999,Unk,1,0,0,2,0,0,0
2012-03-23,105,74,180,2,-999,B3.3,1,1,0,2,0,0,0
2012-03-24,103,65,200,0,-999,B1.9,1,0,0,3,0,0,0
2012-03-25,101,84,390,1,-999,B2.2,3,0,0,4,1,0,0
2012-03-26,102,56,300,0,-999,B1.8,2,0,0,5,1,0,0
2012-03-27,106,63,330,1,-999,B2.6,2,0,0,3,1,0,0
2012-03-28,107,70,310,1,-999,B3.0,1,0,0,4,0,0,0
2012-03-29,112,100,370,1,-999,B2.5,5,0,0,3,0,0,0
2012-03-30,111,93,370,0,-999,B1.9,1,0,0,1,0,0,0
2012-03-31,110,96,290,2,-999,B2.6,0,0,0,1,0,0,0
2012-04-01,107,50,200,0,-999,B1.9,0,0,0,1,0,0,0
2012-04-02,106,67,250,2,-999,B2.4,0,0,0,2,0,0,0
2012-04-03,104,62,220,0,-999,B2.2,0,0,0,1,0,0,0
2012-04-04,102,60,220,0,-999,B1.5,1,0,0,1,0,0,0
2012-04-05,101,39,160,0,-999,B2.0,3,0,0,3,1,0,0
2012-04-06,97,39,210,0,-999,B1.6,0,0,0,1,0,0,0
2012-04-07,99,38,110,0,-999,B1.5,1,0,0,0,0,0,0
2012-04-08,93,25,130,0,-999,B1.2,0,0,0,7,0,0,0
2012-04-09,95,24,130,0,-999,B1.1,2,0,0,0,0,0,0
2012-04-10,93,24,15,1,-999,B1.1,0,0,0,0,0,0,0
2012-04-11,93,28,50,1,-999,B1.1,0,0,0,2,0,0,0
2012-04-12,95,50,100,1,-999,B1.2,0,0,0,1,0,0,0
2012-04-13,98,50,140,1,-999,B1.5,0,0,0,0,0,0,0
2012-04-14,98,65,220,2,-999,B1.5,0,0,0,0,0,0,0
2012-04-15,102,77,270,0,-999,B2.4,2,0,0,2,0,0,0
2012-04-16,108,86,500,1,-999,B2.7,1,1,0,2,0,0,0
2012-04-17,114,78,300,2,-999,B2.9,1,0,0,2,0,0,0
2012-04-18,122,96,590,1,-999,B4.0,7,0,0,7,1,0,0
2012-04-19,138,122,520,1,-999,B5.2,5,0,0,4,0,0,0
2012-04-20,142,162,1590,1,-999,B3.8,7,0,0,12,1,0,0
2012-04-21,149,147,1630,0,-999,B5.4,3,0,0,7,1,0,0
2012-04-22,148,118,1490,1,-999,B6.4,8,0,0,10,0,0,0
2012-04-23,142,158,1580,0,-999,B5.5,3,0,0,4,0,0,0
2012-04-24,134,169,1340,3,-999,B5.1,6,0,0,5,0,0,0
2012-04-25,127,137,920,0,-999,B4.7,3,0,0,3,0,0,0
2012-04-26,119,117,540,0,-999,B4.1,2,0,0,0,0,0,0
2012-04-27,118,99,480,0,-999,B5.8,7,1,0,8,1,0,0
2012-04-28,121,118,570,2,-999,B5.2,6,0,0,15,0,0,0
2012-04-29,116,114,660,1,-999,B3.7,5,0,0,6,0,0,0
2012-04-30,114,104,710,0,-999,B4.3,6,0,0,8,0,0,0
2012-05-01,110,99,610,1,-999,B3.3,3,0,0,7,1,0,0
2012-05-02,116,96,590,1,-999,B2.8,5,0,0,6,0,0,0
2012-05-03,114,107,540,1,-999,B3.4,3,0,0,11,0,0,0
2012-05-04,114,101,510,0,-999,B3.9,6,0,0,6,0,0,0
2012-05-05,116,88,610,1,-999,B6.7,17,2,0,8,1,0,0
2012-05-06,117,104,1055,0,-999,B5.4,15,2,0,9,1,0,0
2012-05-07,122,79,1050,0,-999,B5.9,12,1,0,2,1,0,0
2012-05-08,123,90,1160,1,-999,B3.5,4,1,0,4,1,0,0
2012-05-09,127,79,1320,0,-999,B4.1,9,3,0,11,2,0,0
2012-05-10,131,93,1320,1,-999,B6.5,17,2,0,15,1,1,0
2012-05-11,136,102,1280,2,-999,B6.1,21,0,0,20,0,0,0
2012-05-12,130,85,1190,0,-999,B4.9,8,0,0,16,0,0,0
2012-05-13,131,138,1110,4,-999,B4.2,3,0,0,3,1,0,0
2012-05-14,130,156,850,0,-999,B4.3,7,0,0,6,0,0,0
2012-05-15,129,125,550,1,-999,B4.9,3,0,0,10,0,0,0
2012-05-16,131,122,630,0,-999,B4.5,3,0,0,3,0,0,0
2012-05-17,136,114,720,0,-999,B6.5,5,1,0,0,1,0,0
2012-05-18,132,118,770,1,-999,B4.5,7,0,0,3,0,0,0
2012-05-19,131,110,840,0,-999,B3.5,2,0,0,2,0,0,0
2012-05-20,131,124,880,1,-999,B3.4,0,0,0,2,0,0,0
2012-05-21,125,109,840,0,-999,B3.1,0,0,0,3,0,0,0
2012-05-22,121,95,780,1,-999,B3.0,0,0,0,3,0,0,0
2012-05-23,117,91,650,1,-999,B3.1,1,0,0,2,0,0,0
2012-05-24,116,83,310,1,-999,B4.4,3,0,0,3,0,0,0
2012-05-25,117,86,530,2,-999,B4.4,7,0,0,4,0,0,0
2012-05-26,110,70,410,0,-999,B3.6,2,0,0,5,0,0,0
2012-05-27,111,83,400,0,-999,B2.8,1,0,0,2,0,0,0
2012-05-28,110,87,480,0,-999,B2.1,0,0,0,3,0,0,0
2012-05-29,106,73,460,0,-999,B2.4,0,0,0,0,0,0,0
2012-05-30,111,78,400,0,-999,B3.6,2,0,0,1,0,0,0
2012-05-31,117,76,310,3,-999,B5.4,8,0,0,9,0,0,0
2012-06-01,129,151,840,3,-999,B5.8,5,0,0,9,1,0,0
2012-06-02,129,113,630,0,-999,B4.3,2,0,0,3,0,0,0
2012-06-03,129,133,590,1,-999,B5.0,1,1,0,4,0,0,0
2012-06-04,128,155,590,3,-999,B3.7,2,0,0,3,1,0,0
2012-06-05,139,154,670,1,-999,B4.0,5,0,0,7,0,1,0
2012-06-06,140,131,580,0,-999,B4.9,8,1,0,7,1,0,0
2012-06-07,128,98,480,0,-999,B6.0,13,0,0,8,0,1,0
2012-06-08,124,90,300,0,-999,B4.7,2,0,0,2,0,0,0
2012-06-09,128,107,400,2,-999,B5.2,4,2,0,8,0,0,0
2012-06-10,128,127,550,2,-999,B5.0,5,1,0,3,0,0,0
2012-06-11,134,98,290,0,-999,B5.5,7,0,0,7,0,0,0
2012-06-12,141,132,670,0,-999,B6.1,13,0,0,8,0,0,0
2012-06-13,143,134,830,1,-999,B8.6,13,1,0,8,1,0,0
2012-06-14,149,114,840,0,-999,B9.7,9,1,0,8,3,0,0
2012-06-15,145,113,930,1,-999,B5.5,4,0,0,14,0,0,0
2012-06-16,135,110,1070,0,-999,B4.2,4,0,0,8,1,0,0
2012-06-17,124,96,978,0,-999,B4.6,7,0,0,12,0,0,0
2012-06-18,118,66,820,0,-999,B3.6,2,0,0,2,0,0,0
2012-06-19,110,64,680,1,-999,B3.2,3,0,0,2,0,0,0
2012-06-20,104,29,520,0,-999,B2.9,5,0,0,2,0,0,0
2012-06-21,98,13,210,0,-999,B2.1,0,0,0,0,0,0,0
2012-06-22,88,13,30,1,-999,B1.1,0,0,0,0,0,0,0
2012-06-23,84,13,30,0,-999,B1.0,1,0,0,0,0,0,0
2012-06-24,85,24,30,0,-999,A6.8,0,0,0,0,0,0,0
2012-06-25,89,14,60,1,-999,B1.3,2,0,0,2,0,0,0
2012-06-26,99,28,160,1,-999,B2.3,2,0,0,6,0,0,0
2012-06-27,106,79,570,2,-999,B3.6,4,0,0,18,0,0,0
